path|file_name|extension|size_bytes|git_status|ignored_by|module|area|source_set|probable_owner|file_role|created_or_first_seen_commit|last_meaningful_commit|current_references|classification|recommended_disposition|confidence|risk_if_removed|evidence|superseded_by|notes
telegram-bot-app/src/main/java/com/crypto/funding/telegram/config/EnvironmentLinksProperties.java|EnvironmentLinksProperties.java|.java|596|tracked||telegram-bot-app|telegram/config|main||Telegram bot: EnvironmentLinksProperties|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: EnvironmentLinksProperties||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/config/MonitorFeignConfig.java|MonitorFeignConfig.java|.java|667|tracked||telegram-bot-app|telegram/config|main||Telegram bot: MonitorFeignConfig|eadcbda|eadcbda||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: MonitorFeignConfig||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/config/MonitorProperties.java|MonitorProperties.java|.java|273|tracked||telegram-bot-app|telegram/config|main||Telegram bot: MonitorProperties|bb9f165|bb9f165||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: MonitorProperties||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/config/TelegramBotConfig.java|TelegramBotConfig.java|.java|559|tracked||telegram-bot-app|telegram/config|main||Telegram bot: TelegramBotConfig|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: TelegramBotConfig||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/config/TelegramBotProperties.java|TelegramBotProperties.java|.java|949|tracked||telegram-bot-app|telegram/config|main||Telegram bot: TelegramBotProperties|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: TelegramBotProperties||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/notification/NotificationState.java|NotificationState.java|.java|941|tracked||telegram-bot-app|telegram/notification|main||Telegram bot: NotificationState|ff01f3b|eadcbda||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: NotificationState||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/notification/SignalNotificationScheduler.java|SignalNotificationScheduler.java|.java|2999|tracked||telegram-bot-app|telegram/notification|main||Telegram bot: SignalNotificationScheduler|ff01f3b|bb9f165||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: SignalNotificationScheduler||Telegram bot class
telegram-bot-app/src/main/java/com/crypto/funding/telegram/notification/TradeNotificationScheduler.java|TradeNotificationScheduler.java|.java|2907|tracked||telegram-bot-app|telegram/notification|main||Telegram bot: TradeNotificationScheduler|ff01f3b|bb9f165||ACTIVE_RUNTIME|KEEP|VERIFIED|HIGH|Telegram bot: TradeNotificationScheduler||Telegram bot class
telegram-bot-app/src/main/resources/application-local-safe.yml|application-local-safe.yml|.yml|303|tracked||telegram-bot-app|application-local-safe.yml|main||telegram-bot-app local-safe profile|ff01f3b|bb9f165||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|telegram-bot-app local-safe profile||Development profile
telegram-bot-app/src/main/resources/application-staging.yml|application-staging.yml|.yml|368|tracked||telegram-bot-app|application-staging.yml|main||telegram-bot-app staging profile|ff01f3b|bb9f165||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|HIGH|telegram-bot-app staging profile||Staging config
telegram-bot-app/src/main/resources/application.yml|application.yml|.yml|871|tracked||telegram-bot-app|application.yml|main||telegram-bot-app base config|ff01f3b|bb9f165||ACTIVE_RUNTIME|KEEP_IMMUTABLE|VERIFIED|CRITICAL|telegram-bot-app base config||Spring Boot config
telegram-bot-app/src/main/resources/faq/engine.md|engine.md|.md|1718|tracked||telegram-bot-app|faq|main||FAQ: engine.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: engine.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/events.md|events.md|.md|1428|tracked||telegram-bot-app|faq|main||FAQ: events.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: events.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/latency.md|latency.md|.md|1595|tracked||telegram-bot-app|faq|main||FAQ: latency.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: latency.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/overview.md|overview.md|.md|1517|tracked||telegram-bot-app|faq|main||FAQ: overview.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: overview.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/settings.md|settings.md|.md|1605|tracked||telegram-bot-app|faq|main||FAQ: settings.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: settings.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/signals.md|signals.md|.md|1239|tracked||telegram-bot-app|faq|main||FAQ: signals.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: signals.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/trades.md|trades.md|.md|1573|tracked||telegram-bot-app|faq|main||FAQ: trades.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: trades.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/faq/venues.md|venues.md|.md|1409|tracked||telegram-bot-app|faq|main||FAQ: venues.md|ff01f3b|ff01f3b||ACTIVE_RUNTIME|KEEP|VERIFIED|LOW|FAQ: venues.md||Telegram bot FAQ content
telegram-bot-app/src/main/resources/logback-spring.xml|logback-spring.xml|.xml|1350|tracked||telegram-bot-app|logback-spring.xml|main||telegram-bot-app logging config|b9391a5|b9391a5||ACTIVE_RUNTIME|KEEP|VERIFIED|MEDIUM|telegram-bot-app logging config||Logback config
telegram-bot-app/src/test/java/com/crypto/funding/telegram/MessageFormatterTest.java|MessageFormatterTest.java|.java|1465|tracked||telegram-bot-app|telegram|test||Telegram bot test|ff01f3b|ff01f3b||ACTIVE_TEST|KEEP|VERIFIED|LOW|Telegram bot test||Unit test
telegram-bot-app/src/test/java/com/crypto/funding/telegram/NotificationStateTest.java|NotificationStateTest.java|.java|1284|tracked||telegram-bot-app|telegram|test||Telegram bot test|ff01f3b|eadcbda||ACTIVE_TEST|KEEP|VERIFIED|LOW|Telegram bot test||Unit test
wiki/CLAUDE.md|CLAUDE.md|.md|3427|tracked||wiki|CLAUDE.md|||Wiki-level agent instructions|9c0fa5b|9c0fa5b||ACTIVE_AGENT_INSTRUCTION|KEEP_IMMUTABLE|VERIFIED|HIGH|Wiki-level agent instructions||Agent guidance for wiki context
wiki/index.md|index.md|.md|1509|tracked||wiki|index.md|||Wiki page: index.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: index.md||Domain knowledge wiki
wiki/log.md|log.md|.md|1054|tracked||wiki|log.md|||Wiki page: log.md|9c0fa5b|d7797c6||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: log.md||Domain knowledge wiki
wiki/pages/concepts/execution-strategy.md|execution-strategy.md|.md|1351|tracked||wiki|pages/concepts/execution-strategy.md|||Wiki page: execution-strategy.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: execution-strategy.md||Domain knowledge wiki
wiki/pages/concepts/funding-mechanics.md|funding-mechanics.md|.md|1129|tracked||wiki|pages/concepts/funding-mechanics.md|||Wiki page: funding-mechanics.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: funding-mechanics.md||Domain knowledge wiki
wiki/pages/concepts/signal-quality.md|signal-quality.md|.md|1142|tracked||wiki|pages/concepts/signal-quality.md|||Wiki page: signal-quality.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: signal-quality.md||Domain knowledge wiki
wiki/pages/concepts/window-timing.md|window-timing.md|.md|1112|tracked||wiki|pages/concepts/window-timing.md|||Wiki page: window-timing.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: window-timing.md||Domain knowledge wiki
wiki/pages/entities/bybit.md|bybit.md|.md|1008|tracked||wiki|pages/entities/bybit.md|||Wiki page: bybit.md|9c0fa5b|d7797c6||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: bybit.md||Domain knowledge wiki
wiki/pages/entities/gate.md|gate.md|.md|867|tracked||wiki|pages/entities/gate.md|||Wiki page: gate.md|9c0fa5b|d7797c6||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: gate.md||Domain knowledge wiki
wiki/pages/entities/okx.md|okx.md|.md|664|tracked||wiki|pages/entities/okx.md|||Wiki page: okx.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: okx.md||Domain knowledge wiki
wiki/pages/entities/uainvest-api.md|uainvest-api.md|.md|1275|tracked||wiki|pages/entities/uainvest-api.md|||Wiki page: uainvest-api.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: uainvest-api.md||Domain knowledge wiki
wiki/pages/sources/2026-05-09-funding-scalping-primer.md|2026-05-09-funding-scalping-primer.md|.md|1561|tracked||wiki|pages/sources/2026-05-09-funding-scalping-primer.md|||Wiki page: 2026-05-09-funding-scalping-primer.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: 2026-05-09-funding-scalping-primer.md||Domain knowledge wiki
wiki/raw/2026-05-09-funding-scalping-primer.md|2026-05-09-funding-scalping-primer.md|.md|2145|tracked||wiki|raw/2026-05-09-funding-scalping-primer.md|||Wiki page: 2026-05-09-funding-scalping-primer.md|9c0fa5b|9c0fa5b||ACTIVE_DOCUMENTATION|KEEP|HIGH|MEDIUM|Wiki page: 2026-05-09-funding-scalping-primer.md||Domain knowledge wiki
.superpowers/brainstorm/44316-1781191305/content/decorator-concept.html|decorator-concept.html|.html|7414|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/content/form-compact.html|form-compact.html|.html|11155|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/content/layer-block-options.html|layer-block-options.html|.html|9841|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/content/pipeline-design.html|pipeline-design.html|.html|9940|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/content/pipeline-final.html|pipeline-final.html|.html|10785|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/content/pipeline-v2.html|pipeline-v2.html|.html|7420|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/44316-1781191305/state/server-stopped|server-stopped||52|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers state files||||LOCAL_RUNTIME_STATE|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers state files||Runtime server state
.superpowers/brainstorm/44316-1781191305/state/server.pid|server.pid|.pid|6|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers state files||||LOCAL_RUNTIME_STATE|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers state files||Runtime server state
.superpowers/brainstorm/47289-1781200414/content/approaches.html|approaches.html|.html|4538|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/47289-1781200414/content/settings-layout.html|settings-layout.html|.html|21959|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/47289-1781200414/content/waiting-design.html|waiting-design.html|.html|144|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers brainstorming HTML||||LOCAL_DEVELOPMENT_ONLY|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers brainstorming HTML||Design exploration artifacts
.superpowers/brainstorm/47289-1781200414/state/server-stopped|server-stopped||52|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers state files||||LOCAL_RUNTIME_STATE|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers state files||Runtime server state
.superpowers/brainstorm/47289-1781200414/state/server.pid|server.pid|.pid|6|untracked|.superpowers/ (git status shows as untracked)|.superpowers|.superpowers|||Superpowers state files||||LOCAL_RUNTIME_STATE|ARCHIVE_OUTSIDE_ACTIVE_DOCS|HIGH|LOW|Superpowers state files||Runtime server state
tasks/PROJECT_AUDIT_ROUND_1.md|PROJECT_AUDIT_ROUND_1.md|.md|48441|untracked||tasks|PROJECT_AUDIT_ROUND_1.md|||Audit round output (untracked)||||ACTIVE_DOCUMENTATION|KEEP|HIGH|LOW|Audit round output (untracked)||Will be committed later
tasks/PROJECT_AUDIT_ROUND_2.md|PROJECT_AUDIT_ROUND_2.md|.md|41070|untracked||tasks|PROJECT_AUDIT_ROUND_2.md|||Audit round output (untracked)||||ACTIVE_DOCUMENTATION|KEEP|HIGH|LOW|Audit round output (untracked)||Will be committed later
.DS_Store|.DS_Store||22532|ignored|.gitignore (.DS_Store)|root|root|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
.claude/scheduled_tasks.lock|scheduled_tasks.lock|.lock|130|ignored|.gitignore (.claude/)|.claude|scheduled_tasks.lock|||Claude Code local state||||LOCAL_DEVELOPMENT_ONLY|ADD_TO_GITIGNORE|VERIFIED|NONE|Claude Code local state||Session state
.claude/settings.local.json|settings.local.json|.json|25318|ignored|.gitignore (.claude/)|.claude|settings.local.json|||Claude Code local state||||LOCAL_DEVELOPMENT_ONLY|ADD_TO_GITIGNORE|VERIFIED|NONE|Claude Code local state||Session state
data/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|data|data|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
data/tdlib/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|data|data|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
docs/.DS_Store|.DS_Store||8196|ignored|.gitignore (.DS_Store)|docs|.DS_Store|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/.DS_Store|.DS_Store||10244|ignored|.gitignore (.DS_Store)|engine-app|.DS_Store|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/.DS_Store|.DS_Store||10244|ignored|.gitignore (.DS_Store)|engine-app|src/.DS_Store|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/.DS_Store|.DS_Store||10244|ignored|.gitignore (.DS_Store)|engine-app|.DS_Store|main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/java/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|engine-app|.DS_Store|main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/java/com/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|engine-app||main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/java/com/crypto/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|engine-app|.DS_Store|main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/java/com/crypto/funding/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|engine-app|.DS_Store|main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
engine-app/src/main/java/com/crypto/funding/engine/.DS_Store|.DS_Store||8196|ignored|.gitignore (.DS_Store)|engine-app|engine|main||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
memory/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|memory|memory|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|monitor-app|.DS_Store|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/.DS_Store|.DS_Store||8196|ignored|.gitignore (.DS_Store)|monitor-app|src/.DS_Store|||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/test/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|monitor-app|.DS_Store|test||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/test/java/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|monitor-app|.DS_Store|test||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/test/java/com/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|monitor-app||test||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/test/java/com/crypto/.DS_Store|.DS_Store||6148|ignored|.gitignore (.DS_Store)|monitor-app|.DS_Store|test||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
monitor-app/src/test/java/com/crypto/funding/.DS_Store|.DS_Store||8196|ignored|.gitignore (.DS_Store)|monitor-app|.DS_Store|test||macOS directory metadata||||LOCAL_RUNTIME_STATE|ADD_TO_GITIGNORE|VERIFIED|NONE|macOS directory metadata||Should be globally gitignored
